"","site","pollID","ID","observer","date","position","round","plant_position.x","prev_plant_position.x","orig_plant_position","plot","trmnt","prevtrmnt","flowers","wither_flow","frt_removed","fruitID","coll_year","coll_month","coll_day","plant_position.y","prev_plant_position.y","filled_seeds","shriv_seeds","total_seeds","nofert_ovules","abrt_ovules","total_ovules","seed_counter","CHECK_row_sum","CHECK_total_ovules","row_sum_to_total_ratio","state","county","region","ha","latitude","longitude","type","owner","prop.c","poll_ovules"
"397","silis","200464","159","adr",2017-09-06,"9","4","si9","NA","si9","hi","hp","NA",4,1,3,"800526","2017","9","29","si9","NA",2,0,2,7,0,9,"ar",9,9,1,"MN","Stevens","southwest",61.84,45.4506899,-96.13250298,"restoration","Silis",81.81,2
"398","staples","200592","203","adr",2017-08-31,"14","3","st14","st23","st23","hi","hp","hp",6,3,6,"800296","2017","9","21","st14","st23",12,0,12,0,0,12,"mc",12,12,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,12
"399","staples","200523","181","adr",2017-09-06,"1","4","st1","NA","st1","hi","op","NA",4,0,5,"800546","2017","9","29","st1","NA",1,0,1,7,0,8,"mc",8,8,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,1
"400","staples","200592","203","adr",2017-08-31,"14","3","st14","st23","st23","hi","hp","hp",6,3,6,"800297","2017","9","21","st14","st23",11,0,11,0,0,11,"mc",11,11,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,11
"401","staples","200575","196","adr",2017-09-06,"12","4","st12","st16","st16","hi","hp","hp",2,1,13,"800544","2017","9","29","st12","st16",0,0,0,5,0,5,"mc",5,5,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,0
"402","staples","200592","203","adr",2017-08-31,"14","3","st14","st23","st23","hi","hp","hp",6,3,6,"800295","2017","9","21","st14","st23",9,2,11,0,0,11,"mc",11,11,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,11
"403","staples","200569","195","kmf",2017-08-22,"15","2","st15","NA","st15","hi","hp","NA",7,2,1,"800024","2017","9","12","st15","NA",9,1,10,3,0,13,"adr",13,13,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,10
"404","staples","200569","195","kmf",2017-08-22,"15","2","st15","NA","st15","hi","hp","NA",7,2,1,"800025","2017","9","12","st15","NA",11,0,11,1,0,12,"adr",12,12,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,11
"405","staples","200575","196","adr",2017-09-06,"12","4","st12","st16","st16","hi","hp","hp",2,1,13,"800545","2017","9","29","st12","st16",3,0,3,5,0,8,"mc",8,8,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,3
"406","staples","200551","189","kmf",2017-08-22,"9","2","st9","NA","st9","hi","hp","NA",7,2,29,"800011","2017","9","12","st9","NA",6,0,6,8,0,14,"adr",14,14,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,6
"407","staples","200593","203","adr",2017-09-06,"14","4","st14","st23","st23","hi","hp","hp",3,6,11,"800547","2017","9","29","st14","st23",2,0,2,5,0,7,"mc",7,7,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,2
"408","staples","200569","195","kmf",2017-08-22,"15","2","st15","NA","st15","hi","hp","NA",7,2,1,"800026","2017","9","12","st15","NA",3,0,3,9,0,12,"adr",12,12,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,3
"409","staples","200580","198","adr",2017-08-31,"8","3","st8","st18","st18","hi","op","op",10,9,11,"800303","2017","9","21","st8","st18",8,2,10,0,0,10,"mc",10,10,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,10
"410","staples","200580","198","adr",2017-08-31,"8","3","st8","st18","st18","hi","op","op",10,9,11,"800304","2017","9","21","st8","st18",8,0,8,2,0,10,"mc",10,10,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,8
"411","staples","200558","191","adr",2017-08-31,"11","3","st11","NA","st11","hi","op","NA",2,1,14,"800257","2017","9","21","st11","NA",0,2,2,9,0,11,"mc",11,11,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,2
"412","staples","200593","203","adr",2017-09-06,"14","4","st14","st23","st23","hi","hp","hp",3,6,11,"800548","2017","9","29","st14","st23",6,2,8,2,1,11,"mc",11,11,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,9
"413","staples","200580","198","adr",2017-08-31,"8","3","st8","st18","st18","hi","op","op",10,9,11,"800307","2017","9","21","st8","st18",11,0,11,0,0,11,"mc",11,11,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,11
"414","staples","200592","203","adr",2017-08-31,"14","3","st14","st23","st23","hi","hp","hp",6,3,6,"800294","2017","9","21","st14","st23",10,0,10,0,0,10,"mc",10,10,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,10
"415","staples","200564","193","adr",2017-08-31,"13","3","st13","NA","st13","hi","op","NA",2,0,24,"800308","2017","9","21","st13","NA",11,0,11,1,0,12,"mc",12,12,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,11
"416","staples","200564","193","adr",2017-08-31,"13","3","st13","NA","st13","hi","op","NA",2,0,24,"800309","2017","9","21","st13","NA",12,0,12,0,1,13,"mc",13,13,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,13
"417","staples","200556","191","kmf",2017-08-11,"11","1","st11","NA","st11","hi","op","NA",6,11,0,"800013","2017","9","12","st11","NA",12,0,12,1,0,13,"adr",13,13,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,12
"418","staples","200592","203","adr",2017-08-31,"14","3","st14","st23","st23","hi","hp","hp",6,3,6,"800298","2017","9","21","st14","st23",11,0,11,1,0,12,"mc",12,12,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,11
"419","staples","200526","182","adr",2017-08-31,"2","3","st2","NA","st2","hi","hp","NA",1,1,6,"800169","2017","9","21","st2","NA",6,0,6,6,0,12,"mc",12,12,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,6
"420","staples","200551","189","kmf",2017-08-22,"9","2","st9","NA","st9","hi","hp","NA",7,2,29,"800012","2017","9","12","st9","NA",6,0,6,5,0,11,"adr",11,11,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,6
"421","staples","200558","191","adr",2017-08-31,"11","3","st11","NA","st11","hi","op","NA",2,1,14,"800258","2017","9","21","st11","NA",4,0,4,5,1,10,"mc",10,10,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,5
"422","staples","200556","191","kmf",2017-08-11,"11","1","st11","NA","st11","hi","op","NA",6,11,0,"800014","2017","9","12","st11","NA",12,0,12,1,0,13,"adr",13,13,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,12
"423","staples","200557","191","kmf",2017-08-22,"11","2","st11","NA","st11","hi","op","NA",5,7,11,"800015","2017","9","12","st11","NA",7,0,7,3,0,10,"adr",10,10,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,7
"424","staples","200533","184","kmf",2017-08-22,"4","2","st4","NA","st4","hi","hp","NA",1,5,10,"800016","2017","9","12","st4","NA",7,1,8,3,0,11,"adr",11,11,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,8
"425","staples","200569","195","kmf",2017-08-22,"15","2","st15","NA","st15","hi","hp","NA",7,2,1,"800023","2017","9","12","st15","NA",11,0,11,0,0,11,"adr",11,11,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,11
"426","staples","200592","203","adr",2017-08-31,"14","3","st14","st23","st23","hi","hp","hp",6,3,6,"800293","2017","9","21","st14","st23",8,0,8,0,0,8,"mc",8,8,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,8
"427","staples","200521","181","kmf",2017-08-22,"1","2","st1","NA","st1","hi","op","NA",2,1,8,"800017","2017","9","12","st1","NA",1,0,1,11,0,12,"adr",12,12,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,1
"428","staples","200569","195","kmf",2017-08-22,"15","2","st15","NA","st15","hi","hp","NA",7,2,1,"800022","2017","9","12","st15","NA",7,0,7,4,0,11,"adr",11,11,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,7
"429","staples","200580","198","adr",2017-08-31,"8","3","st8","st18","st18","hi","op","op",10,9,11,"800300","2017","9","21","st8","st18",10,0,10,1,0,11,"mc",11,11,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,10
"430","staples","200580","198","adr",2017-08-31,"8","3","st8","st18","st18","hi","op","op",10,9,11,"800302","2017","9","21","st8","st18",9,1,10,0,1,11,"mc",11,11,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,11
"431","staples","200546","187","adr",2017-08-31,"7","3","st7","NA","st7","hi","op","NA",5,5,11,"800276","2017","9","21","st7","NA",9,1,10,2,0,12,"mc",12,12,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,10
"432","staples","200546","187","adr",2017-08-31,"7","3","st7","NA","st7","hi","op","NA",5,5,11,"800277","2017","9","21","st7","NA",9,1,10,0,0,10,"mc",10,10,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,10
"433","staples","200580","198","adr",2017-08-31,"8","3","st8","st18","st18","hi","op","op",10,9,11,"800305","2017","9","21","st8","st18",9,0,9,0,0,9,"mc",9,9,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,9
"434","staples","200580","198","adr",2017-08-31,"8","3","st8","st18","st18","hi","op","op",10,9,11,"800306","2017","9","21","st8","st18",10,2,12,0,0,12,"mc",12,12,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,12
"435","staples","200552","189","adr",2017-08-31,"9","3","st9","NA","st9","hi","hp","NA",3,3,11,"800292","2017","9","21","st9","NA",6,0,6,6,0,12,"mc",12,12,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,6
"436","staples","200574","196","adr",2017-08-31,"12","3","st12","st16","st16","hi","hp","hp",4,0,39,"800288","2017","9","21","st12","st16",9,1,10,1,0,11,"mc",11,11,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,10
"437","staples","200574","196","adr",2017-08-31,"12","3","st12","st16","st16","hi","hp","hp",4,0,39,"800289","2017","9","21","st12","st16",1,0,1,7,0,8,"mc",8,8,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,1
"438","staples","200580","198","adr",2017-08-31,"8","3","st8","st18","st18","hi","op","op",10,9,11,"800299","2017","9","21","st8","st18",4,2,6,3,0,9,"mc",9,9,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,6
"439","staples","200546","187","adr",2017-08-31,"7","3","st7","NA","st7","hi","op","NA",5,5,11,"800275","2017","9","21","st7","NA",10,1,11,0,0,11,"mc",11,11,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,11
"440","staples","200574","196","adr",2017-08-31,"12","3","st12","st16","st16","hi","hp","hp",4,0,39,"800287","2017","9","21","st12","st16",9,1,10,1,0,11,"mc",11,11,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,10
"441","staples","200562","193","kmf",2017-08-11,"13","1","st13","NA","st13","hi","op","NA",5,15,0,"800028","2017","9","12","st13","NA",6,0,6,6,0,12,"adr",12,12,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,6
"442","staples","200559","191","adr",2017-09-06,"11","4","st11","NA","st11","hi","op","NA",1,2,6,"800570","2017","9","29","st11","NA",6,1,7,2,0,9,"mc",9,9,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,7
"443","staples","200553","189","adr",2017-09-06,"9","4","st9","NA","st9","hi","hp","NA",1,3,6,"800571","2017","9","29","st9","NA",1,1,2,10,0,12,"mc",12,12,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,2
"444","staples","200599","205","adr",2017-09-06,"10","4","st10","st25","st25","hi","hp","op",2,4,7,"800569","2017","9","29","st10","st25",1,0,1,8,0,9,"mc",9,9,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,1
"445","staples","200562","193","kmf",2017-08-11,"13","1","st13","NA","st13","hi","op","NA",5,15,0,"800027","2017","9","12","st13","NA",3,0,3,9,0,12,"adr",12,12,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,3
"446","staples","200524","182","kmf",2017-08-11,"2","1","st2","NA","st2","hi","hp","NA",3,7,0,"800033","2017","9","12","st2","NA",6,0,6,6,0,12,"adr",12,12,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,6
"447","staples","200598","205","adr",2017-08-31,"10","3","st10","st25","st25","hi","hp","op",1,3,10,"800286","2017","9","21","st10","st25",6,0,6,4,0,10,"mc",10,10,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,6
"448","staples","200574","196","adr",2017-08-31,"12","3","st12","st16","st16","hi","hp","hp",4,0,39,"800290","2017","9","21","st12","st16",6,0,6,5,0,11,"mc",11,11,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,6
"449","staples","200552","189","adr",2017-08-31,"9","3","st9","NA","st9","hi","hp","NA",3,3,11,"800291","2017","9","21","st9","NA",10,0,10,1,0,11,"mc",11,11,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,10
"450","staples","200599","205","adr",2017-09-06,"10","4","st10","st25","st25","hi","hp","op",2,4,7,"800568","2017","9","29","st10","st25",3,0,3,6,0,9,"mc",9,9,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,3
"451","staples","200525","182","kmf",2017-08-22,"2","2","st2","NA","st2","hi","hp","NA",7,6,11,"800034","2017","9","12","st2","NA",5,0,5,6,0,11,"adr",11,11,1,"MN","Pope","southeast",31.85,45.73565365,-95.70543263,"restoration","Staples",75,5
"452","woltjer","200657","223","kmf",2017-09-07,"13","4","wo13","NA","wo13","hi","op","NA",6,4,6,"800609","2017","9","28","wo13","NA",7,0,7,1,0,8,"mc",8,8,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,7
"453","woltjer","200624","215","adr",2017-08-11,"5","1","wo5","NA","wo5","hi","hp","NA",5,4,6,"800045","2017","9","12","wo5","NA",5,1,6,9,0,15,"adr",15,15,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,6
"454","woltjer","200631","216","kmf",2017-09-07,"6","4","wo6","NA","wo6","hi","hp","NA",3,0,5,"800621","2017","9","28","wo6","NA",7,0,7,2,0,9,"mc",9,9,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,7
"455","woltjer","200680","232","kmf",2017-09-07,"11","4","wo11","wo22","wo22","hi","op","nt",11,11,17,"800610","2017","9","28","wo11","wo22",1,0,1,9,0,10,"mc",10,10,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,1
"456","woltjer","200624","215","adr",2017-08-11,"5","1","wo5","NA","wo5","hi","hp","NA",5,4,6,"800043","2017","9","12","wo5","NA",8,1,9,5,0,14,"adr",14,14,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,9
"457","woltjer","200657","223","kmf",2017-09-07,"13","4","wo13","NA","wo13","hi","op","NA",6,4,6,"800608","2017","9","28","wo13","NA",6,0,6,3,0,9,"mc",9,9,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,6
"458","woltjer","200626","215","kmf",2017-08-30,"5","3","wo5","NA","wo5","hi","hp","NA",4,3,19,"800247","2017","9","21","wo5","NA",12,0,12,0,0,12,"mc",12,12,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,12
"459","woltjer","200666","226","kmf",2017-08-30,"15","3","wo15","wo16","wo16","hi","hp","hp",7,6,9,"800622","2017","9","28","wo15","wo16",2,1,3,7,0,10,"mc",10,10,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,3
"460","woltjer","200667","226","kmf",2017-09-07,"15","4","wo15","wo16","wo16","hi","hp","hp",14,8,17,"800623","2017","9","28","wo15","wo16",3,0,3,5,0,8,"mc",8,8,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,3
"461","woltjer","200624","215","adr",2017-08-11,"5","1","wo5","NA","wo5","hi","hp","NA",5,4,6,"800044","2017","9","12","wo5","NA",6,0,6,8,0,14,"adr",14,14,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,6
"462","woltjer","200610","211","adr",2017-08-11,"1","1","wo1","NA","wo1","hi","op","NA",1,3,16,"800051","2017","9","12","wo1","NA",12,0,12,1,0,13,"adr",13,13,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,12
"463","woltjer","200626","215","kmf",2017-08-30,"5","3","wo5","NA","wo5","hi","hp","NA",4,3,19,"800248","2017","9","21","wo5","NA",9,0,9,4,0,13,"mc",13,13,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,9
"464","woltjer","200628","216","adr",2017-08-11,"6","1","wo6","NA","wo6","hi","hp","NA",7,8,3,"800059","2017","9","12","wo6","NA",9,0,9,2,0,11,"adr",11,11,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,9
"465","woltjer","200680","232","kmf",2017-09-07,"11","4","wo11","wo22","wo22","hi","op","nt",11,11,17,"800611","2017","9","28","wo11","wo22",3,0,3,10,0,13,"mc",13,13,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,3
"466","woltjer","200638","218","kmf",2017-08-30,"8","3","wo8","NA","wo8","hi","hp","NA",1,0,1,"800218","2017","9","21","wo8","NA",8,1,9,0,1,10,"mc",10,10,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,10
"467","woltjer","200679","232","kmf",2017-08-30,"11","3","wo11","wo22","wo22","hi","op","nt",5,12,2,"800219","2017","9","21","wo11","wo22",11,2,13,0,0,13,"mc",13,13,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,13
"468","woltjer","200626","215","kmf",2017-08-30,"5","3","wo5","NA","wo5","hi","hp","NA",4,3,19,"800249","2017","9","21","wo5","NA",2,7,9,2,2,13,"mc",13,13,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,11
"469","woltjer","200619","213","adr",2017-08-22,"3","2","wo3","NA","wo3","hi","hp","NA",6,23,27,"800042","2017","9","12","wo3","NA",2,0,2,9,1,12,"adr",12,12,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,3
"470","woltjer","200654","223","adr",2017-08-11,"13","1","wo13","NA","wo13","hi","op","NA",3,4,3,"800062","2017","9","12","wo13","NA",9,0,9,1,0,10,"adr",10,10,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,9
"471","woltjer","200654","223","adr",2017-08-11,"13","1","wo13","NA","wo13","hi","op","NA",3,4,3,"800063","2017","9","12","wo13","NA",10,0,10,1,0,11,"adr",11,11,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,10
"472","woltjer","200644","220","adr",2017-08-11,"10","1","wo10","NA","wo10","hi","hp","NA",3,2,0,"800060","2017","9","12","wo10","NA",8,0,8,6,0,14,"adr",14,14,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,8
"473","woltjer","200625","215","adr",2017-08-22,"5","2","wo5","NA","wo5","hi","hp","NA",1,3,6,"800046","2017","9","12","wo5","NA",5,0,5,10,0,15,"adr",15,15,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,5
"474","woltjer","200628","216","adr",2017-08-11,"6","1","wo6","NA","wo6","hi","hp","NA",7,8,3,"800055","2017","9","12","wo6","NA",11,1,12,0,0,12,"adr",12,12,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,12
"475","woltjer","200628","216","adr",2017-08-11,"6","1","wo6","NA","wo6","hi","hp","NA",7,8,3,"800056","2017","9","12","wo6","NA",10,0,10,1,0,11,"adr",11,11,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,10
"476","woltjer","200661","224","kmf",2017-09-07,"14","4","wo14","NA","wo14","hi","op","NA",9,9,13,"800612","2017","9","28","wo14","NA",1,1,2,8,0,10,"mc",10,10,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,2
"477","woltjer","200619","213","adr",2017-08-22,"3","2","wo3","NA","wo3","hi","hp","NA",6,23,27,"800041","2017","9","12","wo3","NA",13,0,13,0,0,13,"adr",13,13,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,13
"478","woltjer","200628","216","adr",2017-08-11,"6","1","wo6","NA","wo6","hi","hp","NA",7,8,3,"800058","2017","9","12","wo6","NA",10,0,10,1,0,11,"adr",11,11,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,10
"479","woltjer","200630","216","kmf",2017-08-30,"6","3","wo6","NA","wo6","hi","hp","NA",4,0,7,"800231","2017","9","21","wo6","NA",10,0,10,1,0,11,"mc",11,11,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,10
"480","woltjer","200630","216","kmf",2017-08-30,"6","3","wo6","NA","wo6","hi","hp","NA",4,0,7,"800232","2017","9","21","wo6","NA",9,1,10,0,0,10,"mc",10,10,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,10
"481","woltjer","200644","220","adr",2017-08-11,"10","1","wo10","NA","wo10","hi","hp","NA",3,2,0,"800061","2017","9","12","wo10","NA",7,1,8,6,0,14,"adr",14,14,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,8
"482","woltjer","200612","211","kmf",2017-08-30,"1","3","wo1","NA","wo1","hi","op","NA",2,0,2,"800234","2017","9","21","wo1","NA",12,1,13,0,0,13,"mc",13,13,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,13
"483","woltjer","200612","211","kmf",2017-08-30,"1","3","wo1","NA","wo1","hi","op","NA",2,0,2,"800235","2017","9","21","wo1","NA",10,1,11,0,0,11,"mc",11,11,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,11
"484","woltjer","200616","212","kmf",2017-08-30,"2","3","wo2","NA","wo2","hi","op","nt",1,6,13,"800236","2017","9","21","wo2","NA",7,0,7,0,0,7,"mc",7,7,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,7
"485","woltjer","200634","217","kmf",2017-08-30,"7","3","wo7","NA","wo7","hi","hp","nt",1,3,5,"800233","2017","9","21","wo7","NA",0,12,12,0,0,12,"mc",12,12,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,12
"486","woltjer","200628","216","adr",2017-08-11,"6","1","wo6","NA","wo6","hi","hp","NA",7,8,3,"800053","2017","9","12","wo6","NA",11,0,11,1,0,12,"adr",12,12,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,11
"487","woltjer","200628","216","adr",2017-08-11,"6","1","wo6","NA","wo6","hi","hp","NA",7,8,3,"800054","2017","9","12","wo6","NA",3,0,3,9,0,12,"adr",12,12,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,3
"488","woltjer","200666","226","kmf",2017-08-30,"15","3","wo15","wo16","wo16","hi","hp","hp",7,6,9,"800214","2017","9","21","wo15","wo16",9,0,9,2,0,11,"mc",11,11,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,9
"489","woltjer","200666","226","kmf",2017-08-30,"15","3","wo15","wo16","wo16","hi","hp","hp",7,6,9,"800065","2017","9","12","wo15","wo16",8,0,8,0,0,8,"adr",8,8,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,8
"490","woltjer","200628","216","adr",2017-08-11,"6","1","wo6","NA","wo6","hi","hp","NA",7,8,3,"800057","2017","9","12","wo6","NA",3,0,3,7,0,10,"adr",10,10,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,3
"491","woltjer","200627","215","kmf",2017-09-07,"5","4","wo5","NA","wo5","hi","hp","NA",4,1,14,"800617","2017","9","28","wo5","NA",5,2,7,2,0,9,"mc",9,9,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,7
"492","woltjer","200619","213","adr",2017-08-22,"3","2","wo3","NA","wo3","hi","hp","NA",6,23,27,"800040","2017","9","12","wo3","NA",11,1,12,1,0,13,"adr",13,13,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,12
"493","woltjer","200660","224","kmf",2017-08-30,"14","3","wo14","NA","wo14","hi","op","NA",6,7,6,"800205","2017","9","21","wo14","NA",12,0,12,0,0,12,"mc",12,12,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,12
"494","woltjer","200660","224","kmf",2017-08-30,"14","3","wo14","NA","wo14","hi","op","NA",6,7,6,"800206","2017","9","21","wo14","NA",10,2,12,0,0,12,"mc",12,12,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,12
"495","woltjer","200660","224","kmf",2017-08-30,"14","3","wo14","NA","wo14","hi","op","NA",6,7,6,"800207","2017","9","21","wo14","NA",3,2,5,0,7,12,"mc",12,12,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,12
"496","woltjer","200660","224","kmf",2017-08-30,"14","3","wo14","NA","wo14","hi","op","NA",6,7,6,"800208","2017","9","21","wo14","NA",11,2,13,0,0,13,"mc",13,13,1,"MN","Kandiyohi","southeast",37.35,45.2031085,-95.15279139,"restoration","Woltjer",73.98,13
